Date,UNETOT_PT_ea-md,UNEO25_PT_ea-md,UNEU25_PT_ea-md,REER42_PT_ea-md,LTIRT_PT_ea-md,IPMN_PT_ea-md,IPCAG_PT_ea-md,IPCOG_PT_ea-md,IPDCOG_PT_ea-md,IPNDCOG_PT_ea-md,IPING_PT_ea-md,IPNRG_PT_ea-md,TRNMN_PT_ea-md,TRNCAG_PT_ea-md,TRNCOG_PT_ea-md,TRNDCOG_PT_ea-md,TRNNDCOG_PT_ea-md,TRNING_PT_ea-md,TRNNRG_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPG_PT_ea-md,HICPIN_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,ICONFIX_PT_ea-md,CCONFIX_PT_ea-md,ESENTIX_PT_ea-md,KCONFIX_PT_ea-md,RTCONFIX_PT_ea-md,SCONFIX_PT_ea-md,BCI_PT_ea-md,CCI_PT_ea-md,SHIX_PT_ea-md,GDP_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,GFCE_PT_ea-qd,HFCE_PT_ea-qd,CONSD_PT_ea-qd,GCF_PT_ea-qd,GFCF_PT_ea-qd,GFACON_PT_ea-qd,GFAMG_PT_ea-qd,GNFCPS_PT_ea-qd,GNFCIR_PT_ea-qd,GHIR_PT_ea-qd,GHSR_PT_ea-qd,TEMP_PT_ea-qd,EMP_PT_ea-qd,SEMP_PT_ea-qd,THOURS_PT_ea-qd,EMPAG_PT_ea-qd,EMPIN_PT_ea-qd,EMPMN_PT_ea-qd,EMPCON_PT_ea-qd,EMPRT_PT_ea-qd,EMPIT_PT_ea-qd,EMPFC_PT_ea-qd,EMPRE_PT_ea-qd,EMPPR_PT_ea-qd,EMPPA_PT_ea-qd,EMPENT_PT_ea-qd,RPRP_PT_ea-qd,WS_PT_ea-qd,ESC_PT_ea-qd,TASS.SDB_PT_ea-qd,TASS.LBD_PT_ea-qd,TASS.SLN_PT_ea-qd,TASS.LLN_PT_ea-qd,TLB.SDB_PT_ea-qd,TLB.LBD_PT_ea-qd,TLB.SLN_PT_ea-qd,TLB.LLN_PT_ea-qd,NFCASS_PT_ea-qd,NFCASS.SLN_PT_ea-qd,NFCASS.LLN_PT_ea-qd,NFCLB_PT_ea-qd,NFCLB.SLN_PT_ea-qd,NFCLB.LLN_PT_ea-qd,GGASS_PT_ea-qd,GGASS.LLN_PT_ea-qd,GGLB_PT_ea-qd,GGLB.SLN_PT_ea-qd,GGLB.LLN_PT_ea-qd,HHASS_PT_ea-qd,HHASS.LLN_PT_ea-qd,HHLB_PT_ea-qd,HHLB.SLN_PT_ea-qd,HHLB.LLN_PT_ea-qd,ULCIN_PT_ea-qd,ULCMQ_PT_ea-qd,ULCMN_PT_ea-qd,ULCCON_PT_ea-qd,ULCRT_PT_ea-qd,ULCFC_PT_ea-qd,ULCRE_PT_ea-qd,ULCPR_PT_ea-qd,DFGDP_PT_ea-qd,INDPRO_fred-md,IPFINAL_fred-md,IPCONGD_fred-md,AWOTMAN_fred-md,AWHMAN_fred-md,FEDFUNDS_fred-md,GS1_fred-md,GS5_fred-md,GS10_fred-md,AAA_fred-md,BAA_fred-md,OILPRICEx_fred-md,CUSR0000SAC_fred-md,PCEPI_fred-md,S&P 500_fred-md,epu_pt_epu,unemployment_up_15_unemployment,exchange_exchange,PPIPT_ppi,inflation_target,OILPRICEx_fred-md_Eur
2002-05-01,6.2,4.7,15.3,99.33957,5.4,124.7,186.8,119.0,124.8,118.2,115.9,110.5,85.4,90.9,95.3,111.6,93.1,83.1,67.6,63.09607242655026,68.76660604144527,69.13822799918702,78.13483550727884,56.00738752149217,47.41308789934859,-4.4,-16.1,102.6,-25.3,-3.3,11.7,99.02029,100.0783,76.94936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.964,95.571,104.8517,4.3,40.6,1.75,2.35,4.49,5.16,6.75,8.09,27.02,149.7,76.13,1079.25,58.80475832425423,6.2,0.9387,0.7,3.3,28.78448918717375
2002-06-01,6.4,5.0,15.5,100.75084,5.26,124.5,189.0,119.7,133.9,117.8,115.6,113.1,79.5,83.8,90.6,101.1,89.1,77.5,58.2,63.23315140044085,68.93601126405093,69.31971181464728,78.38143254188489,56.09825136359905,47.52753179570966,-1.9,-18.9,101.3,-36.5,-5.0,8.9,98.90682,99.62132,74.65125,44969.7,10937.5,13565.9,7976.3,28613.3,2937.1,10885.5,10868.4,7237.1,2328.7,37.16,26.65,11.55,14.97,5168.42,4132.68,1035.74,2457678.0,633.99,1058.57,997.37,594.58,1112.62,57.52,88.07,26.97,380.74,959.72,255.66,89.064,13707.3,3387.3,14121.73575565611,88488.91896832582,60213.31942986425,165270.3199366516,6890.695764705882,100594.0529411765,56762.53545701357,178869.0095475114,189302.3635927602,1318.799438914027,16695.51854298643,348052.9977737555,37478.81330316742,74157.5481719457,41676.28673303167,3548.783936651584,107470.6599547511,2559.993520361992,6487.376208144795,246552.4391221719,2856.507484162896,98522.67325791856,7194.877276018098,83126.10218099548,69.6,79.3,69.0,71.3,74.0,80.5,92.6,69.9,79.073,90.7061,96.4522,105.8798,4.3,40.7,1.75,2.2,4.19,4.93,6.63,7.95,25.52,149.7,76.225,1014.02,68.22848649948261,6.4,0.9975,0.7,3.4,25.58395989974937
2002-07-01,6.6,5.2,15.6,101.81807,5.12,125.0,190.5,121.2,129.1,120.2,117.9,109.9,91.1,97.6,107.5,117.0,106.2,85.7,64.4,63.50490061265192,69.33086146837047,69.49195610675139,78.66387303157863,56.50591695571072,47.69992802891856,-6.2,-16.6,99.9,-31.4,-7.9,9.1,98.56082,99.45978,69.64806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6769,96.4511,105.9656,4.3,40.4,1.73,1.96,3.81,4.65,6.53,7.9,26.94,149.9,76.393,903.59,104.4084812175187,6.6,0.9783,0.6,3.5,27.53756516406011
2002-08-01,6.6,5.1,15.9,101.61694,4.85,124.9,189.4,120.4,122.1,120.2,113.0,111.1,59.7,47.3,75.1,65.5,76.3,53.8,62.8,63.76282881261606,69.71247577303762,69.647497467713,78.85056430292494,56.90802006152002,47.68309667480354,-5.1,-17.6,98.5,-42.3,-12.6,2.5,98.25633,99.31661,65.74405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5762,96.1291,105.2959,4.3,40.5,1.74,1.76,3.29,4.26,6.37,7.58,28.38,150.2,76.543,912.55,63.48360922544519,6.6,0.9833,0.4,3.7,28.86199532187532
2002-09-01,6.8,5.4,16.2,101.32854,4.63,123.5,186.3,117.8,125.4,116.8,115.6,108.8,82.5,88.0,95.6,110.9,93.5,77.6,62.1,63.89599845935218,69.89880036708924,69.72602576506476,78.95576848932781,57.1201356511126,47.70166991257256,-7.8,-18.0,96.1,-39.2,-7.8,6.8,97.86383,99.08109,62.49876,44732.2,10870.5,13440.8,8018.6,28669.3,2788.7,10495.6,10414.8,6978.4,2139.6,36.72,19.88,11.22,13.08,5168.04,4141.58,1026.46,2452615.0,640.08,1058.9,994.69,598.57,1105.35,57.46,87.74,27.02,376.09,958.98,257.87,88.6,13785.3,3399.0,14609.23454901961,90861.6246998492,60423.51105882353,172390.089092006,9925.174422322776,102530.3639517345,57311.07437104072,184188.0009502263,190226.8068808447,1376.845291101056,20228.26809049774,348308.334500754,38085.22657616893,75960.24892609353,41262.73009653092,3572.483861236802,111741.605505279,2567.360714932128,6768.466932126697,249638.5961357466,3244.977016591252,101362.6602865762,7066.94069984917,85814.56741478131,70.5,79.9,70.3,72.7,74.3,80.4,95.5,70.8,79.979,90.6531,96.2613,105.422,4.2,40.5,1.75,1.72,2.94,3.87,6.15,7.4,29.67,150.2,76.681,867.81,159.7341576980522,6.8,0.986,0.4,3.7,30.091277890466532
2002-10-01,7.3,5.7,16.8,101.8524,4.7,124.5,182.4,120.9,129.5,119.7,116.5,111.1,89.7,90.6,107.3,126.6,104.7,83.5,69.9,64.20747911619631,70.21482382488185,69.97126768460993,79.11235744347938,57.51328436458727,47.83347728873791,-7.9,-23.0,94.9,-43.1,-9.2,3.7,97.49066,98.75406,58.53012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4643,96.1845,105.3242,4.2,40.3,1.75,1.65,2.95,3.94,6.32,7.73,28.85,150.5,76.821,854.63,152.2869710188745,7.3,0.9864,1.4,4.0,29.247769667477698
2002-11-01,7.5,6.0,17.0,102.7142,4.66,121.6,178.1,117.9,125.8,116.9,113.2,107.5,80.8,94.6,94.5,112.9,92.0,73.6,55.8,64.4861939458284,70.40539979890923,70.27486324693642,79.48574469139596,57.75810705391249,48.66686536579891,-10.0,-21.8,90.7,-47.2,-15.8,-1.5,97.20162,98.60425,63.06691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9711,96.7887,106.1837,4.2,40.4,1.34,1.49,3.05,4.05,6.31,7.62,26.27,150.5,76.897,909.93,151.8587212293084,7.5,0.9927,1.9,4.0,26.463181222927368
2002-12-01,7.5,6.0,17.5,102.81794,4.45,121.5,168.3,119.6,125.5,118.6,114.6,104.8,73.1,72.7,91.4,114.0,88.3,65.0,58.3,64.65592036374416,70.65715455807016,70.35655842818441,79.70436133217122,58.06608725132733,49.02278525471837,-9.3,-21.2,93.4,-48.2,-11.5,4.7,97.20885,98.5054,64.9832,44402.5,11069.2,13293.9,8054.8,28424.0,2556.0,10034.3,10180.0,6821.4,2086.6,36.33,35.07,11.21,11.12,5105.32,4124.11,981.21,2414134.0,630.27,1038.54,974.84,592.3,1092.71,56.97,85.42,26.38,379.32,946.06,257.35,89.027,13688.7,3416.0,14870.79380392157,93615.00473906488,60591.93776470588,179290.1471704374,11269.60661840121,105004.2065007541,57199.41590045248,189685.5058914028,192475.8258612369,2020.957604826546,22718.63656108597,358488.9823046756,39999.34677224737,77101.2501417798,47435.7749984917,3666.489939668175,117621.40613273,2790.976832579187,8492.420579185517,252424.6368416289,4032.236702865761,106495.3177767723,6978.118739064856,88646.45157164407,71.8,88.6,71.2,73.3,75.7,80.7,91.1,72.5,80.822,90.4652,96.0361,105.2044,4.3,40.5,1.24,1.45,3.03,4.03,6.21,7.45,29.42,150.3,76.971,899.18,106.5808191806585,7.5,1.0487,1.4,4.0,28.05378087155526
2003-01-01,7.6,6.0,17.9,103.76852,4.27,123.0,169.0,120.3,128.4,119.2,118.7,111.0,76.6,73.7,90.7,99.5,89.5,71.4,66.8,64.9605545298212,70.89179058428654,70.73748069975302,80.08983910632399,58.27097212840599,49.57207393975448,-11.4,-23.0,93.3,-49.0,-19.3,4.2,97.36674,98.32368,65.2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2361,97.0231,106.5989,4.2,40.3,1.24,1.36,3.05,4.05,6.17,7.35,32.94,151.3,77.201,895.84,118.285661672758,7.6,1.0816,2.6,4.0,30.454881656804734
2003-02-01,7.6,6.1,17.8,103.78713,4.04,125.9,177.4,121.4,133.7,119.8,118.8,117.3,76.2,74.5,89.6,100.9,88.0,72.5,61.8,65.13778483305944,70.96855864483314,70.95048626589195,80.20689850586417,58.39769228115134,50.04928578328711,-12.8,-24.2,92.3,-35.7,-10.8,2.6,97.22582,98.13528,61.77342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3445,97.3241,106.9318,4.2,40.3,1.26,1.3,2.9,3.9,5.95,7.06,35.87,152.7,77.526,837.03,135.1221038197998,7.6,1.0782,3.1,4.1,33.26841031348543
2003-03-01,7.7,6.2,17.8,103.61676,4.08,116.9,164.4,110.8,121.5,109.5,115.1,109.1,79.6,78.8,91.5,103.7,89.8,75.7,68.5,65.11673748561661,70.94301038974588,70.86045448639734,80.2985696942655,58.46499284467643,50.70004920554657,-15.7,-25.3,88.3,-37.2,-16.2,-5.1,96.9439,98.05178,59.91059,44476.6,11500.2,12984.2,8090.3,28478.0,2503.8,9321.8,9934.8,6628.0,2076.3,37.76,25.92,10.47,11.95,5112.49,4100.05,1012.44,2415244.0,638.77,1035.25,972.58,569.79,1110.21,57.08,85.3,26.64,380.42,949.56,259.49,89.051,13869.2,3281.4,14340.16505882353,96866.99677828056,63882.87247058823,184751.6492488688,10582.24681447964,108227.7090497737,60941.12942986425,197733.0868325793,212368.020841629,1642.241918552036,29179.86503167421,375550.0781085971,42471.9269683258,81659.01535746608,48715.14390045249,3589.476018099548,122368.242760181,2738.052950226245,10045.67822624434,253240.5135475112,5010.220389140271,108556.6312669683,7747.020778280542,89515.0477285068,70.7,80.7,70.3,73.9,73.7,82.1,115.6,68.0,81.03,91.1044,97.4306,107.0145,4.1,40.4,1.25,1.24,2.78,3.81,5.89,6.95,33.55,152.6,77.725,846.63,128.7462127195503,7.7,1.0895,2.6,3.7,30.793942175309773
2003-04-01,7.8,6.3,17.8,104.34696,4.18,123.1,172.8,118.0,136.2,115.6,118.4,115.7,78.0,78.6,89.5,107.1,87.1,74.1,65.8,65.27800540883317,71.20625130936182,70.99098644111339,80.41148128795761,58.67893542238637,50.38656989565762,-16.4,-24.5,85.7,-36.0,-13.7,-7.1,96.99931,98.17096,61.61941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5617,96.7074,106.1909,4.1,40.1,1.26,1.27,2.93,3.96,5.74,6.85,28.25,151.1,77.593,890.03,112.6253433491407,7.8,1.1131,2.0,3.7,25.37957056868206
2003-05-01,8.0,6.4,18.7,106.46396,3.91,122.7,165.3,117.2,126.3,116.0,118.8,114.9,80.2,83.7,91.0,110.9,88.4,77.4,61.4,65.39844546385642,71.38032109324527,71.07015704683302,80.3962733165855,58.85360920857016,49.98102531474753,-13.3,-22.1,88.7,-34.3,-15.7,-7.8,97.58709,98.44254,63.54967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.537,96.5846,105.9516,4.1,40.2,1.26,1.18,2.52,3.57,5.22,6.38,28.14,149.4,77.504,935.96,83.08300494943231,8.0,1.1822,1.0,3.6,23.803079005244463
2003-06-01,8.0,6.4,18.5,106.4285,3.77,117.8,159.2,112.4,120.7,111.3,114.5,110.8,75.7,78.4,86.7,94.8,85.6,72.5,59.5,65.32465564349819,71.31654516215733,71.05073896997163,80.32964743599752,58.7079297315025,49.5510509699438,-8.8,-20.6,93.8,-35.9,-18.2,-3.3,98.38039,98.70737,66.01575,44102.5,11715.1,13374.8,8118.2,28329.0,2446.0,9228.3,9995.0,6629.4,2158.4,37.62,27.33,9.84,12.81,5101.41,4084.76,1016.65,2408482.0,639.97,1027.96,963.04,573.05,1114.96,56.2,87.69,27.78,378.94,935.4,259.45,88.494,13953.3,3428.9,13682.89077526395,98241.11789441934,63188.91025339366,188857.4030196078,9730.844702865765,107778.1892911011,60908.64526696832,200029.4051583711,217090.4372066366,1504.280078431372,28642.90688687783,381663.3571432879,42471.35562594269,82375.71995776772,44345.2680331825,3463.275942684766,120856.4075414781,2543.877837104073,9358.86895022624,258774.343638009,7164.74761387632,109299.9836802413,7762.784202111612,91206.15142383109,70.8,77.4,70.4,73.1,74.1,86.5,102.5,68.9,82.368,90.6527,96.8033,106.1343,4.1,40.3,1.22,1.01,2.27,3.33,4.97,6.19,30.72,149.7,77.588,988.0,90.60605084723265,8.0,1.1427,0.7,3.3,26.883696508269885
2003-07-01,7.8,6.3,18.5,106.03709,4.1,123.3,162.1,119.9,131.6,118.3,117.7,111.8,88.8,87.1,106.7,116.8,105.2,84.0,67.3,65.40476279175327,71.6047323076846,70.88341556958778,80.20149324930347,59.11660087878582,49.0763153975572,-7.7,-20.0,95.9,-32.2,-10.0,-3.3,98.88944,98.901,65.67622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1185,97.5743,107.1487,4.0,40.1,1.01,1.12,2.87,3.98,5.49,6.62,30.76,150.3,77.816,992.54,88.11736929748767,7.8,1.1318,-0.1,2.8,27.177946633680865
2003-08-01,7.8,6.2,19.0,105.55694,4.26,116.8,157.4,114.7,129.0,112.8,110.6,115.1,57.8,49.3,73.6,68.0,74.2,48.7,64.7,65.65474953649388,71.82836523181858,71.1595402539251,80.3294562411462,59.34634063212209,49.03075118029796,-8.6,-20.4,96.2,-33.2,-9.0,0.6,99.04276,99.08588,65.92838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9197,97.0274,106.2748,4.1,40.2,1.03,1.31,3.37,4.45,5.88,7.01,31.59,151.4,78.079,989.53,78.53959300623204,7.8,1.0927,0.3,2.8,28.910039352063695
2003-09-01,7.9,6.3,19.1,105.35467,4.29,120.4,154.0,118.1,126.5,116.9,115.2,110.0,81.9,80.5,98.7,116.5,96.3,76.4,63.9,65.92062520276852,71.97721910396534,71.41129038996354,80.42161111126127,59.6129362358764,49.51195328734632,-7.2,-18.5,93.4,-30.2,-7.0,-10.3,99.01405,99.37646,67.69585,44476.4,11251.8,13447.1,8154.8,28625.9,2599.6,9776.9,9912.0,6571.8,2134.9,38.33,26.89,9.48,13.57,5100.26,4083.57,1016.69,2409365.0,645.64,1008.07,939.58,551.21,1125.66,57.14,84.28,26.49,388.56,953.21,260.01,89.264,14078.6,3549.0,15258.18956862745,100142.8236259427,62156.90188235294,192762.1721749623,14197.02336048266,103856.8003016591,58937.18418099547,204639.296561086,219297.380494721,1630.125930618401,27929.65643438914,385573.0938702864,41510.6688989442,83382.62071191554,42673.51139668175,3405.875867269985,121475.353092006,2446.745031674209,9726.85967420814,265917.6006515836,6786.317146304676,112299.070708899,7244.547625942683,94059.21665761691,72.8,82.1,72.3,74.0,74.8,86.9,107.9,68.7,82.316,91.5059,97.8591,107.1502,4.2,40.5,1.01,1.24,3.18,4.27,5.72,6.79,28.29,152.1,78.323,1019.44,93.83013324533485,7.9,1.1652,0.0,3.0,24.279093717816682
2003-10-01,8.0,6.3,19.8,106.03527,4.36,123.9,164.9,117.6,127.0,116.4,120.2,114.1,87.5,87.9,104.0,122.2,101.6,82.7,65.3,66.02855386743754,72.04911505068993,71.53953630008331,80.50560627824021,59.68239172329854,49.58207510227284,-8.9,-14.4,97.6,-30.5,-7.1,3.2,98.82451,99.6751,69.86909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6186,97.2867,106.3728,4.3,40.6,1.01,1.25,3.19,4.29,5.7,6.73,30.33,151.1,78.333,1038.73,88.12686889067021,8.0,1.1622,-0.4,2.9,26.097057305110997
2003-11-01,7.9,6.3,19.6,106.04051,4.48,122.5,165.2,115.5,127.9,113.8,121.6,115.0,79.6,85.6,91.5,116.6,88.1,75.0,61.3,66.04773693040812,72.13699705595184,71.52485594948341,80.58823803240186,59.75586680096491,49.50467130730583,-11.7,-16.8,95.6,-28.1,-1.9,4.3,98.76867,99.75777,72.22386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2329,98.1136,107.0745,4.5,40.9,1.0,1.34,3.29,4.3,5.65,6.66,31.09,151.1,78.432,1049.9,69.94559922432722,7.9,1.1994,-0.1,2.5,25.921293980323494
2003-12-01,7.7,6.1,19.5,106.7885,4.4,121.9,178.2,114.8,126.5,113.2,116.4,118.6,74.2,74.0,89.8,96.9,88.7,66.9,64.0,66.16776452041586,72.3113617301077,71.58124398989172,80.76737433305873,59.9877544600187,49.91098701797679,-6.3,-15.5,100.2,-28.9,-4.4,3.3,99.1152,99.78698,74.30493,44601.4,11348.1,13815.4,8200.6,28634.4,2610.5,10104.2,9766.2,6427.4,2137.0,35.95,25.85,9.51,11.61,5086.61,4084.48,1002.13,2406041.0,625.87,1002.25,934.1,550.86,1142.58,56.99,82.89,25.88,395.65,944.97,258.67,89.755,14093.7,3578.1,16740.84882352941,103709.4036651584,60862.02858823529,198488.4302533936,14025.15555656109,107302.8428506787,58752.72571040723,211750.5015022625,220853.7994751132,1767.538244343891,24406.82490497737,389383.5416742079,40903.58909502263,86056.22192760183,52290.45629864253,3549.781945701357,129371.453719457,2938.061149321268,12248.51332126696,267865.041357466,8274.776832579184,114131.828199095,7398.725665158369,96550.10081447967,72.6,82.1,72.1,75.0,76.6,84.1,112.8,71.0,83.161,92.2602,98.027,107.1488,4.5,40.7,0.98,1.31,3.27,4.27,5.62,6.6,32.15,151.6,78.605,1080.64,83.44420172260855,7.7,1.263,0.1,2.4,25.45526524148852
2004-01-01,7.5,5.9,19.4,107.17891,4.25,119.9,165.0,116.8,131.2,114.8,115.3,92.6,73.4,66.3,87.5,97.8,86.1,72.1,56.8,66.41012021455838,72.6222169274431,71.77586866121203,81.10561801084634,60.29331207948112,50.373883158711,-5.6,-16.1,99.3,-26.4,-5.1,2.5,99.30753,99.7541,77.66911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4006,98.1455,107.4427,4.5,40.9,1.0,1.24,3.12,4.15,5.54,6.44,34.27,152.5,78.909,1132.52,52.1883337021816,7.5,1.2384,-0.3,2.2,27.672803617571063
2004-02-01,7.6,6.0,19.4,106.60077,4.19,115.8,167.2,115.5,130.0,113.5,112.4,87.8,73.4,71.3,86.3,94.9,85.1,73.1,49.1,66.50685302851615,72.73083672190356,71.73645281354263,81.03035102042615,60.56583410502453,50.60345153536223,-8.1,-16.0,99.2,-29.0,-4.8,5.0,99.26669,99.70743,81.90147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.958,98.8623,107.9732,4.5,41.0,1.01,1.24,3.07,4.08,5.5,6.27,34.74,153.1,79.077,1143.36,83.41621269343376,7.6,1.2418,-0.6,2.1,27.975519407311968
2004-03-01,7.6,6.0,19.3,105.66164,4.0,122.3,167.9,118.3,134.6,116.3,121.3,95.8,89.9,90.1,103.2,115.7,101.5,88.9,65.4,66.50583536445222,72.58636785659931,71.70557346555569,80.80576554787302,60.60709311802515,50.92927007357959,-7.0,-16.6,102.2,-28.1,-15.7,12.7,99.35165,99.66634,84.73343,45042.5,11561.2,13934.6,8255.3,29134.3,2565.4,9939.7,9898.5,6480.5,2199.1,37.78,25.4,9.61,10.81,5074.86,4087.33,987.54,2415320.0,615.95,986.81,916.14,548.84,1151.07,57.16,82.12,25.39,403.86,945.46,258.2,90.852,14221.9,3501.3,16635.22007843137,103315.3957043741,64415.46329411765,207609.732331825,15994.39575263952,106016.5453996983,59498.639239819,221197.382443439,240575.3944555053,3516.822558069382,29813.45337556561,408744.8374781295,41039.56929110106,90688.4871432881,53347.72520060332,3710.66802413273,133122.090346908,3442.437266968326,13213.77096832579,272492.2180633483,8574.360518853695,117689.2416892911,7362.327704374055,99307.29697134241,73.4,82.4,72.8,75.6,77.2,83.0,89.5,72.0,82.959,92.5861,98.1818,106.9297,4.6,40.9,1.0,1.19,2.79,3.83,5.33,6.11,36.76,153.3,79.199,1123.98,87.41291962263591,7.6,1.2224,0.3,2.3,30.07198952879581
2004-04-01,7.8,6.2,19.3,105.51926,4.25,122.8,160.1,118.8,132.5,117.0,121.1,95.3,81.5,76.2,91.9,105.2,90.1,81.8,68.0,66.75559611609806,72.85790222185139,72.00743679793356,81.16953299787154,60.78455815620695,51.06275479468738,-6.7,-16.3,104.1,-27.4,-8.0,15.6,99.63661,99.68775,85.17509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.93,98.6226,107.5702,4.5,40.7,1.0,1.43,3.39,4.35,5.73,6.46,36.69,153.0,79.346,1133.36,71.91490210220827,7.8,1.1947,1.5,2.3,30.71063865405541
2004-05-01,8.1,6.6,19.5,106.38409,4.42,119.6,157.7,114.3,130.6,112.1,117.3,103.5,84.9,83.6,91.4,114.4,88.3,84.2,80.2,67.00422555022651,73.14340217488153,72.2845534903288,81.71590327484323,61.00125166770606,51.93665774148931,-5.1,-16.6,104.7,-26.8,-0.4,14.4,100.162,99.78837,84.13576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6013,99.1104,107.9741,4.6,41.1,1.0,1.78,3.85,4.72,6.04,6.75,40.28,154.2,79.604,1102.78,77.48185800167391,8.1,1.2198,2.4,2.4,33.021806853582554
2004-06-01,8.3,6.8,19.5,107.51193,4.47,119.3,153.6,114.7,123.9,113.4,116.3,104.6,83.4,78.7,92.7,107.6,90.6,81.8,77.5,67.70603340417387,74.18172489218237,72.39100196428666,81.9449085903854,62.52794709037631,52.45050910474335,-1.2,-14.5,102.8,-25.9,-5.5,8.4,100.7717,99.9827,84.7849,45321.9,12255.5,14232.7,8321.3,29199.2,2634.2,9723.4,9907.2,6520.7,2138.5,36.85,25.63,9.74,10.93,5067.13,4123.3,943.83,2427869.0,605.73,980.4,917.9,546.52,1153.4,57.86,83.59,25.86,400.14,953.86,259.78,91.555,14357.6,3635.4,17461.94579487179,106798.3168205128,62930.50107692307,214028.6861025641,17596.39364102564,107442.6256410256,58946.65507692307,226588.7007692308,245059.5108205129,2565.060717948718,31007.99523076923,417616.1165128203,39845.29794871795,93112.59174358976,52149.34933333333,3764.667948717949,132733.7551282051,3427.962153846154,12509.26169230769,276719.9481538461,8827.687743589742,120087.0941025641,7524.991128205126,102571.6006666667,73.9,82.6,73.3,76.1,78.6,83.3,87.3,74.3,83.811,92.871,98.0838,106.4952,4.6,40.8,1.03,2.12,3.93,4.73,6.01,6.78,38.02,154.9,79.831,1132.76,67.42079822787781,8.3,1.2155,2.8,2.7,31.27930892636775
2004-07-01,8.2,6.7,19.4,107.06546,4.35,119.6,155.3,115.6,129.6,113.8,115.8,102.9,91.5,88.5,105.2,118.6,103.4,86.9,82.1,67.3748665476413,73.54487146797368,72.4577091139477,81.70519935420667,61.65399001065902,52.10883812522476,-1.1,-13.6,104.2,-26.7,1.6,8.4,101.0764,100.1231,84.18204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5649,98.8563,106.8348,4.6,40.8,1.26,2.1,3.69,4.5,5.82,6.62,40.69,154.6,79.905,1105.85,97.37409000002788,8.2,1.2039,3.9,2.8,33.7984882465321
2004-08-01,8.5,6.9,20.5,106.26977,4.18,114.9,132.8,113.6,116.5,113.2,113.6,99.8,63.0,43.7,75.1,68.3,75.9,59.6,76.8,67.29454565291758,73.47402080163761,72.33321909896482,81.8122799081395,61.60399660028746,52.74736628824576,-0.5,-13.9,105.1,-25.3,-3.7,12.0,101.0348,100.121,82.06306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6277,99.038,107.229,4.5,40.8,1.43,2.02,3.47,4.28,5.65,6.46,44.94,154.4,79.946,1088.94,81.36420492742879,8.5,1.2111,3.8,2.4,37.1067624473619
